이름,카테고리,도로명주소,지번주소,일반전화,안심번호,영업시간,썸네일이미지URL,방문자 리뷰수,방문자 평점,블로그 리뷰수,위도,경도,매장정보,부가설명,홈페이지URL,사진리뷰수,상세페이지URL,해시태그,created_at
배터지는생돈가스,돈가스,경기 수원시 팔달구 경수대로692번길 43,경기도 수원시 팔달구 우만동 476-21,0507-415-3360,,"영업 종료
내일 휴무
내일 휴무화
09:30 - 22:30수
정기휴무 (매주 수요일)목
09:30 - 22:30금
09:30 - 22:30토
09:30 - 22:30일
09:30 - 22:30월
09:30 - 22:30
접기",https://ldb-phinf.pstatic.net/20160509_155/1462782108218vz3XF_JPEG/176459575168045_0.jpeg,9,4.32,3,37.288140199999994,127.02892369999999,"예약, 포장, 배달",,,1,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/13555369,"왕돈가스,치즈돈가스,함박가스,생선가스,돈가스정식",2024-01-09 22:45:49 +0900
더착한돈까스,돈가스,경기 수원시 장안구 송정로 195 박영부소아과내과 1층,경기도 수원시 장안구 조원동 740-1 박영부소아과내과 1층,0507-1341-7192,,"오늘 휴무
매주 화요일 휴무
매주 화요일 휴무화
정기휴무 (매주 화요일)수
11:30 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더목
11:30 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더금
11:30 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더토
11:30 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더일
11:30 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더월
11:30 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더
접기",https://ldb-phinf.pstatic.net/20230720_228/1689842086946qHkO9_JPEG/20230716_172706.jpg,19,,3,37.2993142,127.0174501,"포장, 무선 인터넷, 배달",,,10,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1738720575,"수제돈까스,수제치즈롤까스,수제치킨까스,수제생선까스,냉모밀",2024-01-09 22:45:49 +0900
수제생돈가스원,돈가스,경기 수원시 영통구 도청로89번길 31 지타워 106호,경기도 수원시 영통구 이의동 1347-2 지타워 106호,031-212-7211,,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작화
11:00 - 19:30
14:30 - 16:30 브레이크타임
19:20 라스트오더수
11:00 - 19:30
14:30 - 16:30 브레이크타임
19:20 라스트오더목
11:00 - 19:30
14:30 - 16:30 브레이크타임
19:20 라스트오더금
11:00 - 19:30
14:30 - 16:30 브레이크타임
19:20 라스트오더토
11:00 - 15:00
14:50 라스트오더일
정기휴무 (매주 일요일)월
11:00 - 19:30
14:30 - 16:30 브레이크타임
19:20 라스트오더
접기",https://ldb-phinf.pstatic.net/20230627_66/1687872127196YM5Ob_JPEG/20230522_191333.jpg,19,,4,37.2894698,127.0475959,"포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능",,,6,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1009728378,"수제생등심돈가스,치즈돈가스,고구마치즈돈가스,로제돈가스,마크니커리돈가스",2024-01-09 22:45:50 +0900
초이스시,일식당,경기 수원시 팔달구 팔달문로153번길 7 스타맨션 1층 101호,경기도 수원시 팔달구 우만동 529 스타맨션 1층 101호,0507-1377-0714,,"영업 중
22:00에 라스트오더
22시 0분에 라스트오더화
11:30 - 01:00
22:00 라스트오더수
11:30 - 01:00
22:00 라스트오더목
11:30 - 01:00
22:00 라스트오더금
11:30 - 01:00
22:00 라스트오더토
11:30 - 01:00
22:00 라스트오더일
11:30 - 01:00
22:00 라스트오더월
11:30 - 01:00
22:00 라스트오더- 재료소진시 조기마감 합니다
접기",https://ldb-phinf.pstatic.net/20211030_179/1635584742030B4EpK_JPEG/vyunQ-63nSpdie5f_8krUJ7y.jpg,199,5,50,37.28318248,127.03244076,"주차, 배달, 예약, 포장, 무선 인터넷",,https://www.instagram.com/choi.sushi,124,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1262038328,"초밥,우만동초밥,우만동스시,스시,아주대초밥",2024-01-09 22:45:50 +0900
푸른 수산,일식당,경기 수원시 팔달구 세지로 405-3,경기도 수원시 팔달구 우만동 491-40,031-241-8915,,"영업 중
02:00에 영업 종료
2시 0분에 영업 종료매일
14:00 - 02:00
접기",https://ldb-phinf.pstatic.net/20191116_197/1573890638811iRwVB_JPEG/_gG-uV-wbOE884AuunvHdtfM.jpg,20,4.62,9,37.285614320663406,127.029313775315,,,,3,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1302545203,,2024-01-09 22:45:52 +0900
돈스조아,돈가스,경기 수원시 장안구 조원로 100-1,경기도 수원시 장안구 조원동 729-12,,,,https://ldb-phinf.pstatic.net/20200712_241/1594544035074D6iip_JPEG/MVZZtBDIz8tKFa9Dv5fBnL5f.jpg,2,,1,37.3017673,127.0150182,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1230053751,,2024-01-09 22:45:53 +0900
훈훈카츠,일식당,경기 수원시 영통구 센트럴타운로 107,"경기도 수원시 영통구 이의동 1331 204동 비1층 비-05호(이의동,광교푸르지오 월드마크,월드스퀘어)",031-8067-7107,,,,4,,0,37.29190398,127.04835574,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1615840599,,2024-01-09 22:45:56 +0900
꼬치의품격 수원월드컵경기장점,"일식튀김,꼬치",경기 수원시 팔달구 팔달문로163번길 7 1층,경기도 수원시 팔달구 우만동 530-15 1층,031-242-4292,,"영업 중
02:00에 영업 종료
2시 0분에 영업 종료화
17:00 - 02:00수
17:00 - 02:00목
17:00 - 02:00금
17:00 - 02:00토
17:00 - 24:00일
17:00 - 24:00월(1/15)
정기휴무 (매달 1, 3번째 월요일)매달 1, 3번째 월요일 정기 휴무
접기",https://ldb-phinf.pstatic.net/20210319_277/1616142488729NxrEH_JPEG/DDyZgwHxmdJVmzavycVnv8o4.jpg,36,,10,37.28349680596839,127.03366483077001,"단체 이용 가능, 무선 인터넷, 포장, 배달, 남/녀 화장실 구분",,http://www.ggofum.com,5,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1168300466,"꼬치의품격,꼬품,호프집",2024-01-09 22:46:01 +0900
숙성연어집,일식당,경기 수원시 팔달구 세지로 411,경기도 수원시 팔달구 우만동 492-15 (우만동),031-252-5898,,,,,,0,37.28595989,127.02971871,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1754847069,,2024-01-09 22:46:15 +0900
서영이네튀김,"일식튀김,꼬치",경기 수원시 팔달구 월드컵로311번길 12-2,경기도 수원시 팔달구 우만동 518-17,,,,,1,,0,37.2858392,127.0340195,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1338095752,,2024-01-09 22:46:16 +0900
명품수제돈가스,돈가스,경기 수원시 장안구 조원로89번길 13,경기도 수원시 장안구 조원동 742-23 마동 1층 6호,031-246-6589,,,https://ldb-phinf.pstatic.net/20200804_58/1596547320489d2wHQ_JPEG/oUYJhnQLvsKpIS5o5ypYsmZd.jpg,1,,0,37.30030849344741,127.01520782651585,,,,1,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1871260152,,2024-01-09 22:46:18 +0900
도리마루,일식당,경기 수원시 영통구 센트럴타운로 103,경기도 수원시 영통구 이의동 1330-1,,,,https://ldb-phinf.pstatic.net/20170208_22/1486524281822BglmV_JPEG/186158525461.jpg,4,,0,37.292186495564295,127.049637057133,,,,2,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/155791508,,2024-01-09 22:46:18 +0900
돈쫄엔파스타 우만본점,돈가스,경기 수원시 팔달구 팔달문로 156-1,경기도 수원시 팔달구 우만동 552,031-212-1833,,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작매일
11:00 - 21:00- 홀운영 임시휴무(포장,배달은 가능)
접기",https://ldb-phinf.pstatic.net/20191130_17/157509005893493O7l_JPEG/eBQ1MrMzdATxQJlfs5r46M6h.jpg,32,4.38,3,37.28281128091467,127.03317777564882,,,,7,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1118731488,,2024-01-09 22:46:19 +0900
동네방네달리는생돈까스,돈가스,경기 수원시 장안구 조원로 100-1,경기도 수원시 장안구 조원동 729-12,031-251-6674,,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작화
11:00 - 21:30수
11:00 - 21:30목
11:00 - 21:30금
11:00 - 21:30토
11:00 - 21:30일
11:00 - 21:30월
정기휴무 (매주 월요일)
접기",,17,4.78,0,37.301811799999996,127.0149958,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/17996883,,2024-01-09 22:46:19 +0900
수제고고함박,돈가스,경기 수원시 장안구 송정로 174,경기도 수원시 장안구 조원동 770-11,,,,https://ldb-phinf.pstatic.net/20200629_24/1593422616115wYfMx_JPEG/7r_gmMn37R8pZOW4sQjNMCJq.jpg,5,,0,37.2982135,127.0154823,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1646432920,,2024-01-09 22:46:24 +0900
이찌방 영화2점,"일식튀김,꼬치",경기 수원시 장안구 팔달로291번길 7,경기도 수원시 장안구 영화동 166-15,031-257-2053,,,https://ldb-phinf.pstatic.net/20200629_43/1593425167760k7NIf_JPEG/TIBOMoibpYbADra4R5Jqg7YI.jpg,,,0,37.290898599999586,127.01590010000004,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/17973942,,2024-01-09 22:46:27 +0900
킹덮 수원조원점,덮밥,경기 수원시 장안구 송정로 174,경기도 수원시 장안구 조원동 770-11,,,,,3,,0,37.298247040801094,127.015493926328,,,,1,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1352820431,,2024-01-09 22:46:29 +0900
연어공주 초밥왕,일식당,경기 수원시 장안구 팔달로 294,경기도 수원시 장안구 영화동 127-43,031-243-1778,,,,,,0,37.2905603114778,127.016594100093,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1777301823,,2024-01-09 22:46:30 +0900
어우동 우동앤국수 전문점,"우동,소바",경기 수원시 장안구 수성로394번길 45,경기도 수원시 장안구 영화동 210-7,,,,,1,,0,37.29276049999999,127.01625229999999,,,,,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1336630438,,2024-01-09 22:46:30 +0900
솔솥 수원광교점,한식,경기 수원시 영통구 센트럴파크로127번길 134,경기도 수원시 영통구 이의동 1319-2,031-217-2335,,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작화
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:30 라스트오더수
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:30 라스트오더목
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:30 라스트오더금
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:30 라스트오더토
11:00 - 21:00일
11:00 - 21:00월
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:30 라스트오더- 공휴일 주말 노브레이크
접기",https://ldb-phinf.pstatic.net/20230116_238/1673842202019p6ftT_JPEG/1.jpg,"1,032",,598,37.2937899,127.05470499999998,"단체 이용 가능, 주차, 무선 인터넷, 포장, 배달, 반려동물 동반",,https://www.instagram.com/solsot_gwanggyo,627,https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EB%8C%80%20%EC%88%98%EC%9B%90%EC%BA%A0%ED%8D%BC%EC%8A%A4%20%EC%9D%BC%EC%8B%9D/place/1743957340,"솥밥,한식,일식,광교,수원",2024-01-09 22:46:39 +0900
